retrieval_date,year,geography_id,geography_name,market,market_kind,metric,value,unit,population,source_status
2026-09-11,2023,EL52,Central Macedonia,Austria,country,nights,180595.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Belgium,country,nights,82889.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Bulgaria,country,nights,1295206.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Canada,country,nights,22686.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Croatia,country,nights,19751.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Cyprus,country,nights,153215.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Czechia,country,nights,123477.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Denmark,country,nights,50297.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Esthonia,country,nights,6486.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Finland,country,nights,9603.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,France,country,nights,175495.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Germany,country,nights,1532386.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Hungary,country,nights,342624.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Iceland,country,nights,1989.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Ireland,country,nights,67738.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Italy,country,nights,211065.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Japan,country,nights,4065.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Latvia,country,nights,12352.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Lithuania,country,nights,9726.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Luxembourg,country,nights,12282.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Malta,country,nights,12010.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Netherlands,country,nights,193539.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Norway,country,nights,17236.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,People's republic of  China,country,nights,12604.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Poland,country,nights,516689.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Portugal,country,nights,13671.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Romania,country,nights,1727905.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Russia,country,nights,112686.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Slovakia,country,nights,141164.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Slovenia,country,nights,29315.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Spain,country,nights,62295.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Sweden,country,nights,144989.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Switzerland (incl. Liechtenstein),country,nights,167516.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Turkey,country,nights,209767.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,USA,country,nights,200744.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,United Kingdom,country,nights,1186777.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,New Zealand and other Oceanian,residual,nights,4454.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Not specified,residual,nights,9234.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Other Asian countries,residual,nights,286023.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,EL52,Central Macedonia,Other European Countries,residual,nights,3858257.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Australia,country,arrivals,17457.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Austria,country,arrivals,30682.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Belgium,country,arrivals,23988.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Bulgaria,country,arrivals,284486.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Canada,country,arrivals,9163.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Croatia,country,arrivals,13749.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Cyprus,country,arrivals,54181.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Czechia,country,arrivals,18189.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Denmark,country,arrivals,9475.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Esthonia,country,arrivals,1935.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Finland,country,arrivals,6693.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,France,country,arrivals,49641.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Germany,country,arrivals,293086.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Hungary,country,arrivals,46615.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Iceland,country,arrivals,708.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Ireland,country,arrivals,15866.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Italy,country,arrivals,59934.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Japan,country,arrivals,2325.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Latvia,country,arrivals,2115.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Lithuania,country,arrivals,2426.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Luxembourg,country,arrivals,2400.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Malta,country,arrivals,3942.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Netherlands,country,arrivals,49059.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Norway,country,arrivals,4818.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,People's republic of  China,country,arrivals,7711.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Poland,country,arrivals,99620.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Portugal,country,arrivals,4295.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Romania,country,arrivals,387109.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Russia,country,arrivals,32450.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Slovakia,country,arrivals,13837.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Slovenia,country,arrivals,6799.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Spain,country,arrivals,16661.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Sweden,country,arrivals,19555.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Switzerland (incl. Liechtenstein),country,arrivals,39876.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Turkey,country,arrivals,151621.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,USA,country,arrivals,73183.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,United Kingdom,country,arrivals,272284.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,New Zealand and other Oceanian,residual,arrivals,1328.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Not specified,residual,arrivals,1692.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Other Asian countries,residual,arrivals,100430.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Other European Countries,residual,arrivals,758548.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Australia,country,nights,46649.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Austria,country,nights,159886.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Belgium,country,nights,98041.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Bulgaria,country,nights,1197473.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Canada,country,nights,26629.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Croatia,country,nights,66855.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Cyprus,country,nights,145464.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Czechia,country,nights,98807.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Denmark,country,nights,57582.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Esthonia,country,nights,6034.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Finland,country,nights,22003.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,France,country,nights,189246.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Germany,country,nights,1549790.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Hungary,country,nights,278896.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Iceland,country,nights,2240.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Ireland,country,nights,64282.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Italy,country,nights,206080.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Japan,country,nights,4355.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Latvia,country,nights,7215.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Lithuania,country,nights,8659.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Luxembourg,country,nights,12461.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Malta,country,nights,12879.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Netherlands,country,nights,212301.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Norway,country,nights,21545.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,People's republic of  China,country,nights,14618.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Poland,country,nights,474241.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Portugal,country,nights,14008.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Romania,country,nights,1930477.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Russia,country,nights,125273.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Slovakia,country,nights,82219.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Slovenia,country,nights,26326.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Spain,country,nights,58018.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Sweden,country,nights,93964.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Switzerland (incl. Liechtenstein),country,nights,181202.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Turkey,country,nights,318225.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,USA,country,nights,228573.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,United Kingdom,country,nights,1099990.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,New Zealand and other Oceanian,residual,nights,2900.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Not specified,residual,nights,5816.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Other Asian countries,residual,nights,255480.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2024,EL52,Central Macedonia,Other European Countries,residual,nights,4726420.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Australia,country,arrivals,589127.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Austria,country,arrivals,436467.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Belgium,country,arrivals,434049.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Bulgaria,country,arrivals,535252.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Canada,country,arrivals,385448.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Croatia,country,arrivals,40600.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Cyprus,country,arrivals,285681.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Czechia,country,arrivals,428547.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Denmark,country,arrivals,433605.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Esthonia,country,arrivals,37975.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Finland,country,arrivals,278845.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,France,country,arrivals,1896705.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Germany,country,arrivals,3459026.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Hungary,country,arrivals,186140.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Iceland,country,arrivals,14458.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Ireland,country,arrivals,190012.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Italy,country,arrivals,1297710.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Japan,country,arrivals,61867.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Latvia,country,arrivals,37847.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Lithuania,country,arrivals,89655.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Luxembourg,country,arrivals,32524.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Malta,country,arrivals,19496.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Netherlands,country,arrivals,1006055.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Norway,country,arrivals,370329.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,People's republic of  China,country,arrivals,165987.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Poland,country,arrivals,1006816.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Portugal,country,arrivals,90439.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Romania,country,arrivals,919214.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Russia,country,arrivals,97367.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Slovakia,country,arrivals,131136.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Slovenia,country,arrivals,64616.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Spain,country,arrivals,431631.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Sweden,country,arrivals,614299.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Switzerland (incl. Liechtenstein),country,arrivals,429234.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Turkey,country,arrivals,453448.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,USA,country,arrivals,2393959.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,United Kingdom,country,arrivals,4062317.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,New Zealand and other Oceanian,residual,arrivals,53139.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Not specified,residual,arrivals,22063.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Other Asian countries,residual,arrivals,1251664.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Other European Countries,residual,arrivals,1089672.0,arrivals,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Australia,country,nights,1721904.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Austria,country,nights,2338655.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Belgium,country,nights,2121711.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Bulgaria,country,nights,2294666.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Canada,country,nights,1022776.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Croatia,country,nights,137541.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Cyprus,country,nights,813866.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Czechia,country,nights,2570539.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Denmark,country,nights,2667446.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Esthonia,country,nights,188761.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Finland,country,nights,1715191.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,France,country,nights,7753777.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Germany,country,nights,20811988.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Hungary,country,nights,1012198.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Iceland,country,nights,71513.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Ireland,country,nights,844052.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Italy,country,nights,5415947.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Japan,country,nights,122272.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Latvia,country,nights,181296.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Lithuania,country,nights,476743.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Luxembourg,country,nights,149470.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Malta,country,nights,66588.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
2026-09-11,2023,GR,Greece,Netherlands,country,nights,6105341.0,nights,"hotels, similar establishments, tourist campsites, and short-stay accommodation establishments",observed
